207.46.13.87 - - [28/Dec/2014:19:08:53 -0800] "GET /robots.txt HTTP/1.1" 200 37 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "redlug.com"
178.137.94.34 - - [28/Dec/2014:19:09:11 -0800] "GET /Archive/ HTTP/1.1" 200 15597 "http://thewomenlife.com/" "Mozilla/4.79 [en] (Windows NT 5.0; U)" "redlug.com"
178.137.94.34 - - [28/Dec/2014:19:09:12 -0800] "GET /Archive/ HTTP/1.1" 200 15597 "http://thewomenlife.com/" "Mozilla/4.79 [en] (Windows NT 5.0; U)" "redlug.com"
46.119.119.184 - - [28/Dec/2014:19:09:12 -0800] "GET /Archive/ HTTP/1.1" 200 15496 "http://www.bookmaker-bet.com/" "Mozilla/3.0 (x86 [en] Windows NT 5.1; Sun)" "redlug.com"
178.137.94.34 - - [28/Dec/2014:19:09:13 -0800] "GET /Archive/ HTTP/1.1" 200 15597 "http://thewomenlife.com/" "Mozilla/4.79 [en] (Windows NT 5.0; U)" "redlug.com"
46.119.119.184 - - [28/Dec/2014:19:09:13 -0800] "GET /Archive/ HTTP/1.1" 200 15496 "http://www.bookmaker-bet.com/" "Mozilla/3.0 (x86 [en] Windows NT 5.1; Sun)" "redlug.com"
46.119.119.184 - - [28/Dec/2014:19:09:57 -0800] "GET /Archive/ HTTP/1.1" 200 15597 "http://xn--80ahdks.net/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows XP)" "redlug.com"
46.119.119.184 - - [28/Dec/2014:19:09:57 -0800] "GET /Archive/ HTTP/1.1" 200 15496 "http://xn--80ahdks.net/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows XP)" "redlug.com"
46.119.119.184 - - [28/Dec/2014:19:09:58 -0800] "GET /Archive/ HTTP/1.1" 200 15496 "http://xn--80ahdks.net/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows XP)" "redlug.com"
194.237.142.10 - - [28/Dec/2014:19:12:49 -0800] "GET /logs/access.log HTTP/1.1" 200 21882 "-" "Mozilla/4.0 (compatible;)" "redlug.com"
